gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
740.0,-1632.0,-15288.0,2420.0,1188.0,20052.0,7.11,-1.55,18472.0,18.472,0.010000000000001563,5.648854961832061,-12.458015267175572,-116.70229007633588,1.448492004394531,0.7110778930664062,12.00213292236328,0.021331934660891443,-0.05026218396110864,6.435873466257284,0.008639379797371923,0.007431724556879085,0.0
-328.0,-336.0,-15815.0,912.0,4004.0,12168.0,7.23,-1.41,18482.0,18.482,0.00999999999999801,-2.50381679389313,-2.564885496183206,-120.72519083969466,0.5458779785156249,2.3965958618164063,7.283161450195312,0.030222267476290796,-0.0489616461528985,6.4210100171435265,0.008984954989266814,-0.01486344911375817,0.0
-1023.0,804.0,-16803.0,236.0,5972.0,14304.0,7.34,-1.28,18492.0,18.492,0.010000000000001563,-7.809160305343512,6.137404580152672,-128.26717557251908,0.14125789794921875,3.574543078613281,8.56166513671875,0.0384456649196875,-0.04788325414543157,6.406146568029768,0.00829380460547703,-0.014863449113758507,0.0
-2524.0,-1008.0,-18593.0,-324.0,2184.0,22968.0,7.46,-1.93,18502.0,18.502,0.00999999999999801,-19.267175572519083,-7.694656488549619,-141.93129770992365,-0.19393033447265623,1.3072341064453123,13.747505932617187,0.021641461886016428,-0.05516856521849809,6.978389358909457,-0.018315485170428483,0.5722427908796891,0.0
-3942.0,-2941.0,-20124.0,1448.0,836.0,13612.0,7.57,-2.79,18513.0,18.513,0.011000000000002785,-30.091603053435115,-22.450381679389313,-153.61832061068702,0.8667010009765624,0.5003881469726562,8.147468249511718,0.0088724097375664,-0.07772297181187375,7.699266640926727,-0.02591813939211578,0.720877282017271,0.0
-3942.0,-2941.0,-20124.0,1448.0,836.0,13612.0,7.69,-2.63,18522.0,18.522,0.008999999999996788,-30.091603053435115,-22.450381679389313,-153.61832061068702,0.8667010009765624,0.5003881469726562,8.147468249511718,0.010505415591278646,-0.0681856604993373,7.669539742699211,0.009676105373056569,-0.02972689822751636,0.0
2.0,2099.0,-22859.0,932.0,7764.0,20024.0,7.79,-2.51,18532.0,18.532,0.010000000000001563,0.015267175572519083,16.022900763358777,-174.49618320610688,0.5578489868164063,4.647145422363281,11.985373510742187,0.011955230051582081,-0.06072252514981867,7.654676293585452,0.007602654221687289,-0.014863449113758496,0.0
3296.0,3304.0,-23412.0,-1376.0,4560.0,17224.0,7.9,-2.34,18542.0,18.542,0.010000000000001563,25.16030534351145,25.221374045801525,-178.7175572519084,-0.82360537109375,2.729389892578125,10.309432348632813,0.014081953641673473,-0.05128303035603638,7.610085946244178,0.009676105373056569,-0.04459034734127419,0.0
3634.0,2776.0,-24228.0,1040.0,3712.0,17408.0,8.0,-2.97,18552.0,18.552,0.00999999999999801,27.740458015267176,21.19083969465649,-184.94656488549617,0.622492431640625,2.221819140625,10.419565624999999,0.014583044150576183,-0.06959165961466944,8.15260183889635,-0.018315485170428514,0.5425158926521728,0.0
1237.0,-2556.0,-25947.0,616.0,788.0,11468.0,8.11,-2.82,18562.0,18.562,0.010000000000001563,9.442748091603054,-19.51145038167939,-198.06870229007635,0.3687070556640625,0.47165772705078124,6.864176159667968,0.012067578949211386,-0.06096600885777735,8.122874940668833,0.0089849549892668,-0.029726898227516993,0.0
