gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-2313.0,-1992.0,-27006.0,-416.0,6264.0,10960.0,4.35,-1.88,18222.0,18.222,0.010000000000001563,-17.65648854961832,-15.206106870229007,-206.15267175572518,-0.24899697265624998,3.749319799804687,6.5601125488281244,0.05251022923971221,-0.01251221568865466,-0.8424130072729652,-0.012133329234280486,0.36723736431912185,-0.03598042883921086
-1424.0,-918.0,-25357.0,1920.0,5432.0,17940.0,4.44,-1.71,18232.0,18.232,0.00999999999999801,-10.870229007633588,-7.00763358778626,-193.5648854961832,1.149216796875,3.2513258544921873,10.73799444580078,0.056324828775621213,-0.01693686062670038,-0.8761964529545007,0.005841973335023948,-0.038656564665170444,-0.03378344568153543
-3133.0,-2895.0,-25709.0,-3824.0,1320.0,10984.0,4.54,-1.58,18242.0,18.242,0.010000000000001563,-23.916030534351144,-22.099236641221374,-196.25190839694656,-2.288856787109375,0.7900865478515624,6.574477758789062,0.059564205690725146,-0.020963474877772736,-0.9104488726029962,0.005167899488674994,-0.014496211749439207,-0.0342524196484956
-3133.0,-2895.0,-25709.0,-3824.0,1320.0,10984.0,4.65,-1.43,18252.0,18.252,0.00999999999999801,-23.916030534351144,-22.099236641221374,-196.25190839694656,-2.288856787109375,0.7900865478515624,6.574477758789062,0.06306808158607687,-0.025638034339059333,-0.9447012922514797,0.005841973335023952,-0.019328282332585132,-0.03425241964848343
1359.0,-177.0,-26418.0,-1740.0,5596.0,10576.0,4.74,-1.27,18262.0,18.262,0.010000000000001563,10.374045801526718,-1.3511450381679388,-201.66412213740458,-1.0414777221679687,3.3494881225585935,6.330269189453125,0.0662791137401039,-0.030247061369542305,-0.9798983213959022,0.005617282052907627,-0.033824494082024426,-0.035197029144422444
2376.0,-591.0,-26816.0,2736.0,1988.0,15432.0,4.85,-1.92,18272.0,18.272,0.00999999999999801,18.137404580152673,-4.511450381679389,-204.70229007633588,1.637633935546875,1.189918225097656,9.236830004882812,0.0597006144363007,-0.02005191422900008,-1.015625610877941,-0.012133329234280486,0.36723736431912185,-0.03572728948203865
-1785.0,-2273.0,-25913.0,572.0,-1000.0,13472.0,4.94,-1.76,18282.0,18.282,0.010000000000001563,-13.625954198473282,-17.35114503816794,-197.8091603053435,0.34237083740234375,-0.5985504150390625,8.06367119140625,0.06257857870796456,-0.024875935302020452,-1.0501498222572814,0.005617282052907643,-0.0338244940820241,-0.03452421137934056
-1034.0,-937.0,-24888.0,2616.0,-584.0,17644.0,5.06,-1.62,18292.0,18.292,0.010000000000001563,-7.893129770992366,-7.152671755725191,-189.98473282442748,1.5658078857421873,-0.3495534423828125,10.560823522949217,0.06540019852106958,-0.029991315451864987,-1.0833084134203665,0.005841973335023909,-0.00966414116629286,-0.03315859116308524
-1282.0,-1311.0,-23903.0,464.0,5556.0,18700.0,5.15,-1.48,18302.0,18.302,0.00999999999999801,-9.786259541984732,-10.007633587786259,-182.46564885496184,0.277727392578125,3.3255461059570313,11.192892761230468,0.06774787624210031,-0.03459518278740189,-1.1151546768634293,0.005167899488675036,-0.02416035291573148,-0.03184626344306272
-1522.0,-1495.0,-23630.0,1500.0,4572.0,18280.0,5.26,-1.33,18312.0,18.312,0.010000000000001563,-11.618320610687023,-11.412213740458014,-180.38167938931298,0.8978256225585937,2.7365724975585937,10.941501586914061,0.07023567667593716,-0.039880965742511904,-1.1466372190196372,0.005841973335023913,-0.01932828233258564,-0.03148254215620798
-2289.0,-35.0,-21830.0,-500.0,8764.0,18812.0,5.36,-1.98,18322.0,18.322,0.00999999999999801,-17.47328244274809,-0.26717557251908397,-166.6412213740458,-0.29927520751953124,5.2456958374023435,11.259930407714844,0.06531399655956475,-0.0285452815586707,-1.17572159884485,-0.012358020516396756,0.36240529373597613,-0.029084379825212697
-2274.0,206.0,-21253.0,-2812.0,9036.0,16652.0,5.48,-1.84,18332.0,18.332,0.010000000000001563,-17.358778625954198,1.5725190839694656,-162.23664122137404,-1.6831237670898436,5.408501550292969,9.967061511230469,0.06748587759195296,-0.03396852645709479,-1.2040372344117516,0.005841973335023925,-0.009664141166292524,-0.028315635566901743
84.0,454.0,-21593.0,236.0,8648.0,15456.0,5.58,-1.69,18342.0,18.342,0.00999999999999801,0.6412213740458015,3.4656488549618323,-164.8320610687023,0.14125789794921875,5.176263989257812,9.251195214843749,0.0694245569091264,-0.039240658868850205,-1.2328058561967181,0.005617282052907619,-0.024160352915732226,-0.02876862178496646
-238.0,602.0,-21632.0,1720.0,-2876.0,15972.0,5.7,-1.57,18352.0,18.352,0.010000000000001563,-1.816793893129771,4.595419847328245,-165.12977099236642,1.0295067138671874,-1.7214309936523438,9.560047229003906,0.07113920109006948,-0.04435339106934552,-1.2616264381655329,0.0053925907707913145,1.6787646541711038e-16,-0.028820581968814686
-238.0,602.0,-21632.0,1720.0,-2876.0,15972.0,5.81,-1.44,18362.0,18.362,0.00999999999999801,-1.816793893129771,4.595419847328245,-165.12977099236642,1.0295067138671874,-1.7214309936523438,9.560047229003906,0.07270580168706944,-0.04951341023507572,-1.2904470201343374,0.00539259077079131,-0.009664141166293102,-0.028820581968804444
3819.0,462.0,-21017.0,3576.0,-2204.0,17324.0,5.92,-1.29,18372.0,18.372,0.010000000000001563,29.15267175572519,3.5267175572519083,-160.4351145038168,2.1404162841796874,-1.3192051147460937,10.369287390136718,0.07424347129453991,-0.05514938615991717,-1.3184482299733988,0.005841973335023948,-0.01932828233258506,-0.0280012098390615
2590.0,903.0,-19683.0,-1348.0,1820.0,21092.0,6.06,-1.94,18382.0,18.382,0.010000000000001563,19.770992366412212,6.893129770992366,-150.25190839694656,-0.8068459594726562,1.0893617553710937,12.624625354003905,0.07152807931862777,-0.044016498822708076,-1.3446721350627193,-0.01145925538793157,0.3817335760685609,-0.026223905089320425
