timestamp,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2
26192915,-49,-436,-1142,-21,1045,-3409,9806.0,-0.37404580152671757,-3.3282442748091605,-8.717557251908397,-0.012569558715820313,0.6254851837158203,-2.040458364868164
26202925,-920,-772,-174,-441,1629,1935,10010.0,-7.022900763358779,-5.893129770992366,-1.3282442748091603,-0.26396073303222656,0.9750386260986328,1.1581950531005858
26212913,-30,-605,518,-1989,-1267,11,9988.0,-0.22900763358778625,-4.6183206106870225,3.954198473282443,-1.1905167755126953,-0.7583633758544921,0.006584054565429687
26222987,-557,202,1432,-1861,3401,1695,10074.0,-4.251908396946565,1.5419847328244274,10.931297709923664,-1.1139023223876952,2.0356699615478515,1.014542953491211
26232920,536,-337,2447,431,-1227,-2909,9933.0,4.091603053435114,-2.572519083969466,18.6793893129771,0.25797522888183594,-0.7344213592529296,-1.7411831573486327
26242932,1547,475,4218,-2361,-1035,-1321,10012.0,11.80916030534351,3.6259541984732824,32.19847328244275,-1.4131775299072264,-0.6194996795654296,-0.7906850982666015
26252906,1939,-69,6698,-1117,-843,415,9974.0,14.801526717557252,-0.5267175572519084,51.12977099236641,-0.6685808135986328,-0.5045779998779296,0.24839842224121092
26262907,-22,699,8377,-1253,-475,1307,10001.0,-0.16793893129770993,5.33587786259542,63.94656488549618,-0.7499836700439453,-0.28431144714355466,0.7823053924560547
26272913,696,1011,9679,-2821,-4023,-3361,10006.0,5.312977099236641,7.717557251908397,73.8854961832061,-1.6885107208251953,-2.407968319702148,-2.011727944946289
26282949,338,-383,12325,-2241,-1559,-685,10036.0,2.5801526717557253,-2.9236641221374047,94.08396946564885,-1.341351480102539,-0.9331400970458984,-0.4100070343017578
26292911,-186,-793,14130,-1377,-2831,187,9962.0,-1.4198473282442747,-6.0534351145038165,107.86259541984732,-0.824203921508789,-1.694496224975586,0.11192892761230468
26302948,-758,607,14903,1031,1793,775,10037.0,-5.786259541984733,4.633587786259542,113.76335877862596,0.6171054779052734,1.073200894165039,0.4638765716552734
26312896,-758,607,14903,1031,1793,775,9948.0,-5.786259541984733,4.633587786259542,113.76335877862596,0.6171054779052734,1.073200894165039,0.4638765716552734
26322966,-1146,229,17383,2979,-3087,-4441,10070.0,-8.748091603053435,1.748091603053435,132.6946564885496,1.783081686401367,-1.8477251312255858,-2.6581623931884764
26332954,-2645,-1806,19380,-281,-1583,1575,9988.0,-20.19083969465649,-13.786259541984732,147.93893129770993,-0.16819266662597654,-0.9475053070068359,0.9427169036865234
26342969,-1745,-1025,21216,-1969,-3927,2567,10015.0,-13.320610687022901,-7.824427480916031,161.95419847328245,-1.178545767211914,-2.3505074798583983,1.5364789154052734
26352914,991,-796,22771,1511,-403,2627,9945.0,7.564885496183206,-6.076335877862595,173.82442748091603,0.9044096771240234,-0.24121581726074218,1.5723919403076172
26362892,575,-660,24220,-4861,-4379,951,9978.0,4.3893129770992365,-5.038167938931298,184.8854961832061,-2.9095535675048825,-2.6210522674560544,0.5692214447021484
26372948,-1241,-1211,23140,2175,-3463,1767,10056.0,-9.473282442748092,-9.244274809160306,176.6412213740458,1.3018471527099609,-2.0727800872802735,1.0576385833740234
26382969,-33,1117,22149,-769,-3155,-5257,10021.0,-0.25190839694656486,8.526717557251908,169.0763358778626,-0.46028526916503903,-1.8884265594482421,-3.1465795318603513
26393243,-1709,-390,21370,-1453,-4927,1163,10274.0,-13.045801526717558,-2.9770992366412212,163.12977099236642,-0.8696937530517578,-2.949057894897461,0.6961141326904297
26402929,-1073,1853,25871,-1885,-2499,2875,9686.0,-8.19083969465649,14.145038167938932,197.4885496183206,-1.1282675323486326,-1.495777487182617,1.7208324432373046
26412904,1121,568,29013,3367,-4211,-2509,9975.0,8.557251908396946,4.33587786259542,221.4732824427481,2.015319247436523,-2.520495797729492,-1.5017629913330077
26422907,-2421,-1893,30390,-497,-4275,8259,10003.0,-18.480916030534353,-14.450381679389313,231.98473282442748,-0.297479556274414,-2.558803024291992,4.943427877807617
26432927,1778,-194,29433,459,-9123,1283,10020.0,13.572519083969466,-1.4809160305343512,224.6793893129771,0.2747346405029297,-5.460575436401367,0.7679401824951172
26442959,1778,-194,29433,459,-9123,1283,10032.0,13.572519083969466,-1.4809160305343512,224.6793893129771,0.2747346405029297,-5.460575436401367,0.7679401824951172
26452952,2867,-710,32673,-4477,-6931,-3917,9993.0,21.885496183206108,-5.419847328244275,249.41221374045801,-2.6797102081298827,-4.148552926635742,-2.3445219757080076
26462921,-1839,1166,32673,-1045,-9471,943,9969.0,-14.038167938931299,8.900763358778626,249.41221374045801,-0.6254851837158203,-5.668870980834961,0.5644330413818359
26472912,-1282,841,32673,1259,-7551,6803,9991.0,-9.786259541984732,6.419847328244275,249.41221374045801,0.7535749725341796,-4.519654183959961,4.071938473510742
26483085,-2489,-1969,32605,-3401,-5019,-145,10173.0,-19.0,-15.030534351145038,248.89312977099237,-2.0356699615478515,-3.0041245330810544,-0.08678981018066406
26492957,-1487,-1018,32527,291,-4399,3427,9872.0,-11.351145038167939,-7.770992366412214,248.29770992366412,0.17417817077636719,-2.6330232757568357,2.051232272338867
26502933,-319,795,32673,-1205,-4443,135,9976.0,-2.435114503816794,6.068702290076335,249.41221374045801,-0.7212532501220703,-2.6593594940185543,0.08080430603027343
26513056,-928,2353,32673,-145,-2447,-4949,10123.0,-7.083969465648855,17.9618320610687,249.41221374045801,-0.08678981018066406,-1.464652865600586,-2.96222600402832
26523041,1484,860,32673,3743,-3631,-465,9985.0,11.32824427480916,6.564885496183206,249.41221374045801,2.2403742034912106,-2.1733365570068357,-0.27832594299316404
26532907,-639,528,32673,-3921,-4723,-509,9866.0,-4.877862595419847,4.030534351145038,249.41221374045801,-2.346916177368164,-2.826953610229492,-0.30466216125488277
26542906,-2780,1507,32673,591,-4451,-233,9999.0,-21.221374045801525,11.50381679389313,249.41221374045801,0.3537432952880859,-2.664147897338867,-0.13946224670410157
26552984,-2731,-926,32673,-3401,-4531,6439,10078.0,-20.84732824427481,-7.068702290076335,249.41221374045801,-2.0356699615478515,-2.712031930541992,3.854066122436523
26563092,-1892,-1925,32673,491,-5735,-3997,10108.0,-14.442748091603054,-14.694656488549619,249.41221374045801,0.29388825378417965,-3.432686630249023,-2.3924060089111325
