timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,x_kalman,y_kalman,theta_kalman
25822965,9905.77,5972.15,136.12215742100938,568.9265252190644,3.386398931641151,6.536019739783202,10.24841903430485,2.8236204452615543,849.1236366218058,229.3632856707175,1.587658853609567
25832990,9982.7,5991.48,130.33118560876645,567.3263214460472,3.4359859732116464,6.007995226809883,9.603055740670788,2.4129347129489784,848.8384657913758,235.36757895139277,1.6233630224645406
25842977,10061.52,6013.68,124.34372879852693,565.3503448669135,3.484729346366531,6.305087033163677,9.838981586892833,2.77119247943452,848.3178406788643,241.65430509388634,1.659397163165812
25852925,10144.12,6041.06,117.93628678421541,562.887915656143,3.53226747892769,6.86431866865315,10.310833279337157,3.4178040579691435,847.5163757017335,248.47462319028995,1.6948887034221807
25862920,10211.56,6070.54,112.38127570779191,560.4932267401538,3.564946716740467,6.049188628531083,8.418433369957402,3.6799438871047645,846.5795454275279,254.45416672478802,1.7311283879922867
25873074,10284.94,6103.57,106.37441296943074,557.6600095193321,3.599683472423966,6.641499813887832,9.159914600941498,4.1230850268341666,845.3268935323642,260.979532728197,1.7673755733688126
25882927,10354.25,6132.6,100.91730202759936,554.8506081716785,3.6343599660777763,6.137816856477077,8.651862646378328,3.6237710665758245,843.9392748257054,266.96179642358305,1.804143970386599
25892912,10428.18,6237.3,91.02568861147154,549.7069278865519,3.6078704995999273,11.149056590120999,9.228570270476945,13.069542909765055,841.158361774407,277.75940459919576,1.8354884679776575
25902922,10504.06,6264.35,85.34916567387411,546.6988229630995,3.6499075697368584,6.424298241175318,9.471985826102806,3.37661065624783,839.3049674955085,283.9126286015658,1.8691754014854551
25912944,10582.53,6293.64,79.54437989999721,543.3017217213772,3.692245950022223,6.725759044681469,9.7952916153704,3.656226473992538,837.1517824553908,290.28657381433675,1.904817341475412
25922946,10660.93,6326.45,73.70170948310835,539.554468372381,3.731493749070814,6.941088190042803,9.786553621065687,4.0956227590199195,834.6940068752901,296.7803786274419,1.9409986794665475
25932966,10731.62,6355.55,68.58885560211249,535.9976911486775,3.767298003565899,6.228317511773968,8.824125962667624,3.6325090608803117,832.2619263576436,302.51734218684476,1.977924036769877
25942909,10801.81,6382.12,63.76104770212635,532.3694359348129,3.8048498569218876,6.039202349325922,8.76171171763509,3.3166929810167565,829.6941700403463,307.98702403495906,2.0153130329843023
25952903,10871.79,6414.15,58.80870681505083,528.3680056655365,3.837520485873283,6.366877135745705,8.735497734721857,3.998256536769553,826.7802129736344,313.6514874181411,2.052221330793909
25962979,10941.91,6450.98,53.74760659489243,524.0155803174385,3.8661793854198407,6.675203506205162,8.752973723330602,4.5974332890797225,823.5167954562653,319.4779192960072,2.0880563004194843
25972915,11002.08,6482.68,49.501039343474304,520.1626094334406,3.8906888137794233,5.733996691118092,7.51093024718783,3.957063135048353,820.5209715589482,324.37088856776813,2.1241027596885944
25982932,11069.78,6515.0,44.99476916122242,515.8423672429814,3.92114696535519,6.242672788131371,8.450888777374454,4.034456798888287,817.0827058121033,329.5848814148397,2.1594864104447855
25992981,11127.27,6629.37,37.18347539536089,508.49105765663046,3.872179761804326,10.726512151252255,7.176389893814628,14.276634408689883,810.9651896882978,338.39689218798037,2.188988289516944
26002990,11196.63,6666.77,32.28236908872235,503.97671153675464,3.899693682786842,6.66334479964905,8.65810407088147,4.66858552841663,806.969741265481,343.73130708875294,2.219339691501202
