timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,theta_fused,x_fused,y_fused
26542990,14204.98,9228.15,52.24210174552816,-17.068359593203603,5.177084785068937,8.01586148949909,12.489090430964536,3.5426325480336436,2.959276666944843,41.035675425639326,-8.323836106133058
26552943,14302.56,9249.95,55.84115461821182,-23.592499901863956,5.255913976544739,7.45101257195687,12.18076406050502,2.7212610834087205,2.9616264284978135,44.91299697408485,-15.726043834275675
26563089,14415.56,9273.21,60.5741795528991,-30.65834035327841,5.349264882364728,8.504565028102048,14.105619377301377,2.9035106789027205,2.9625307587256917,47.473253066294774,-22.073997371526673
26572939,14541.43,9297.21,66.52735572895605,-37.87342440590904,5.455233868055414,9.354022902991897,15.712162044433057,2.9958837615507345,2.960982212016079,51.371008880746416,-28.985201372522308
26582916,14644.42,9318.91,72.02886475231975,-43.37793615691911,5.539794767700017,7.782432213078388,12.856086191754562,2.7087782344022133,2.9611563435155506,58.87138914216101,-36.47613174757367
26593045,14755.88,9340.25,78.38690191883353,-48.69549649701004,5.633540963738541,8.288611740290321,13.91338350260176,2.66383997797888,2.959412790502456,63.87611442416667,-41.88336375382905
26602917,14868.29,9358.2,85.09973546000765,-53.293059435928924,5.731801790167737,8.136320982411686,14.031970568163462,2.240671396659911,2.959754757792355,70.38497620634266,-47.22277655737112
26612935,14956.68,9371.56,90.63490095265831,-56.40636815457581,5.8098508035806375,6.350649432037121,11.033590236811154,1.6677086272630879,2.960802505588575,78.85318844739629,-52.14789629127684
26622974,15068.31,9386.54,97.84046395154928,-59.650700830920265,5.910389749953509,7.902267563540422,13.934604345912755,1.8699307811680894,2.958353527663341,82.86317081390375,-54.97596845653438
26632922,15139.61,9478.48,107.28876254556442,-63.46320835513313,5.888919249662398,10.188501359073777,8.90027134160711,11.476731376540444,2.966187874742924,87.81533666675304,-57.83345487412678
26642953,15230.09,9490.72,113.3033696996067,-65.68308988868642,5.970307425184526,6.411191249718533,11.294481781046217,1.5279007183908473,2.978489828641762,100.96918249982656,-62.38326331672645
26652960,15300.77,9501.17,118.16765861371695,-67.09000990444119,6.032960924822789,5.063667699471129,8.82287767776695,1.3044577211753063,2.9937034876196043,108.30079597419062,-64.89887901625234
26662904,15371.23,9513.07,123.1844602902239,-68.21063283844147,6.09387722797432,5.140437220860726,8.795415409952591,1.4854590317688605,3.01610672575119,113.07516731540814,-66.38956204895204
26672943,15437.02,9522.77,127.83582996456067,-68.96191086100546,6.152224144705356,4.711651357488953,8.21246636135106,1.210836353626846,3.03778372478684,118.5037400804965,-67.67163670415378
